;customerkey;cohort_year;month;retirned_customer
930;86835;2022;Month 1;0
931;86873;2022;Month 1;0
932;86905;2022;Month 1;0
933;87016;2021;Month 1;0
934;87102;2023;Month 1;0
935;87178;2023;Month 1;0
936;87272;2021;Month 1;0
937;87401;2021;Month 1;0
938;87447;2024;Month 1;0
939;87567;2023;Month 1;0
940;87616;2022;Month 1;1
941;87678;2020;Month 1;0
942;87746;2021;Month 1;0
943;87820;2023;Month 1;0
944;87855;2023;Month 1;0
945;88059;2023;Month 1;0
946;88073;2021;Month 1;0
947;88429;2022;Month 1;0
948;88439;2020;Month 1;0
949;88632;2021;Month 1;0
950;88700;2023;Month 1;0
951;88712;2022;Month 1;0
952;88845;2021;Month 1;0
953;88998;2022;Month 1;0
954;89320;2023;Month 1;0
955;89427;2021;Month 1;0
956;89797;2023;Month 1;0
957;89802;2023;Month 1;0
958;89880;2021;Month 1;0
959;89904;2023;Month 1;1
960;89982;2023;Month 1;0
961;90191;2023;Month 1;0
962;90262;2023;Month 1;0
963;90301;2023;Month 1;0
964;90424;2022;Month 1;0
965;90443;2022;Month 1;0
966;90461;2024;Month 1;0
967;90494;2023;Month 1;0
968;90575;2024;Month 1;0
969;90765;2023;Month 1;0
970;90802;2020;Month 1;0
971;90850;2022;Month 1;0
972;90916;2022;Month 1;0
973;90951;2022;Month 1;0
974;90958;2023;Month 1;0
975;91178;2022;Month 1;0
976;91199;2022;Month 1;0
977;91253;2022;Month 1;0
978;91269;2023;Month 1;0
979;91324;2023;Month 1;0
980;91463;2023;Month 1;0
981;91497;2022;Month 1;0
982;91596;2022;Month 1;0
983;91883;2022;Month 1;0
984;91920;2020;Month 1;0
985;91971;2023;Month 1;0
986;92126;2023;Month 1;0
987;92227;2023;Month 1;0
988;92463;2022;Month 1;0
989;92481;2022;Month 1;0
990;92506;2023;Month 1;0
991;92537;2023;Month 1;0
992;92564;2024;Month 1;0
993;92712;2022;Month 1;0
994;92870;2024;Month 1;0
995;93016;2023;Month 1;0
996;93422;2023;Month 1;0
997;93471;2022;Month 1;0
998;93487;2021;Month 1;0
999;93649;2021;Month 1;0
1000;93757;2022;Month 1;0
1001;93769;2022;Month 1;0
1002;93792;2023;Month 1;0
1003;93859;2024;Month 1;0
1004;93967;2021;Month 1;0
1005;94127;2023;Month 1;0
1006;94140;2022;Month 1;0
1007;94158;2021;Month 1;0
1008;94193;2023;Month 1;0
1009;94211;2023;Month 1;0
1010;94212;2023;Month 1;1
1011;94229;2022;Month 1;0
1012;94267;2023;Month 1;0
1013;94322;2021;Month 1;0
1014;94333;2022;Month 1;0
1015;94411;2022;Month 1;0
1016;94468;2022;Month 1;0
1017;94474;2022;Month 1;0
1018;94584;2022;Month 1;0
1019;94709;2023;Month 1;0
1020;94764;2023;Month 1;0
1021;94787;2022;Month 1;0
1022;94848;2023;Month 1;0
1023;94859;2023;Month 1;0
1024;94986;2022;Month 1;0
1025;95003;2023;Month 1;0
1026;95105;2022;Month 1;0
1027;95236;2021;Month 1;0
1028;95354;2020;Month 1;0
1029;95492;2021;Month 1;0
1030;95716;2022;Month 1;0
1031;95725;2023;Month 1;0
1032;96326;2023;Month 1;0
1033;96349;2023;Month 1;0
1034;96477;2022;Month 1;0
1035;96502;2022;Month 1;0
1036;96671;2022;Month 1;0
1037;96759;2022;Month 1;0
1038;96825;2022;Month 1;0
1039;96929;2021;Month 1;0
1040;97060;2020;Month 1;0
1041;97064;2023;Month 1;0
1042;97243;2022;Month 1;0
1043;97282;2022;Month 1;0
1044;97349;2023;Month 1;0
1045;97388;2023;Month 1;0
1046;97486;2022;Month 1;0
1047;97516;2021;Month 1;0
1048;97583;2023;Month 1;0
1049;97820;2021;Month 1;0
1050;97879;2022;Month 1;0
1051;98028;2023;Month 1;0
1052;98205;2022;Month 1;0
1053;98363;2020;Month 1;0
1054;98608;2020;Month 1;0
1055;98641;2022;Month 1;0
1056;98820;2022;Month 1;0
1057;98854;2023;Month 1;0
1058;98864;2022;Month 1;0
1059;98928;2022;Month 1;0
1060;98984;2023;Month 1;0
1061;99029;2024;Month 1;0
1062;99204;2020;Month 1;0
1063;99220;2023;Month 1;0
1064;99273;2020;Month 1;0
1065;99313;2024;Month 1;0
1066;99520;2023;Month 1;0
1067;99815;2021;Month 1;0
1068;99844;2020;Month 1;0
1069;99966;2024;Month 1;0
1070;100300;2020;Month 1;0
1071;100353;2022;Month 1;0
1072;100442;2023;Month 1;0
1073;100493;2022;Month 1;0
1074;100504;2022;Month 1;0
1075;100643;2022;Month 1;0
1076;100664;2023;Month 1;0
1077;100698;2023;Month 1;0
1078;100710;2022;Month 1;0
1079;100726;2022;Month 1;0
1080;100823;2020;Month 1;0
1081;100872;2020;Month 1;0
1082;100948;2022;Month 1;0
1083;100971;2023;Month 1;0
1084;100992;2022;Month 1;0
1085;101034;2023;Month 1;0
1086;101154;2023;Month 1;0
1087;101321;2023;Month 1;0
1088;101523;2023;Month 1;0
1089;101595;2024;Month 1;0
1090;102073;2023;Month 1;0
1091;102309;2020;Month 1;0
1092;102448;2024;Month 1;0
1093;102595;2022;Month 1;0
1094;102614;2022;Month 1;0
1095;102637;2023;Month 1;0
1096;102687;2022;Month 1;0
1097;102825;2022;Month 1;0
1098;102880;2022;Month 1;0
1099;103071;2022;Month 1;0
1100;103084;2022;Month 1;0
1101;103185;2024;Month 1;0
1102;103236;2023;Month 1;0
1103;103336;2023;Month 1;0
1104;103368;2023;Month 1;0
1105;103508;2020;Month 1;0
1106;103531;2022;Month 1;0
1107;103680;2023;Month 1;0
1108;103727;2023;Month 1;0
1109;103809;2022;Month 1;0
1110;104060;2022;Month 1;0
1111;104176;2021;Month 1;0
1112;104211;2022;Month 1;0
1113;104268;2021;Month 1;0
1114;104581;2023;Month 1;0
1115;104650;2023;Month 1;0
1116;104790;2024;Month 1;0
1117;104841;2022;Month 1;0
1118;104975;2022;Month 1;0
1119;105065;2023;Month 1;0
1120;105079;2023;Month 1;0
1121;105286;2023;Month 1;0
1122;105304;2022;Month 1;0
1123;105407;2020;Month 1;0
1124;105664;2022;Month 1;0
1125;105677;2022;Month 1;0
1126;105786;2022;Month 1;0
1127;105867;2022;Month 1;0
1128;105874;2023;Month 1;0
1129;106132;2024;Month 1;0
1130;106313;2022;Month 1;0
1131;106422;2022;Month 1;0
1132;106435;2023;Month 1;0
1133;106622;2023;Month 1;0
1134;106650;2021;Month 1;0
1135;106800;2022;Month 1;0
1136;106836;2023;Month 1;0
1137;106870;2022;Month 1;0
1138;106909;2021;Month 1;0
1139;106929;2020;Month 1;0
1140;106972;2021;Month 1;0
1141;107178;2022;Month 1;0
1142;107197;2023;Month 1;0
1143;107245;2023;Month 1;0
1144;107347;2021;Month 1;0
1145;107603;2024;Month 1;0
1146;107728;2024;Month 1;0
1147;107747;2022;Month 1;0
1148;107886;2023;Month 1;0
1149;107959;2022;Month 1;0
1150;108057;2023;Month 1;0
1151;108122;2021;Month 1;0
1152;108164;2022;Month 1;0
1153;108193;2020;Month 1;0
1154;108217;2020;Month 1;0
1155;108237;2023;Month 1;0
1156;108263;2022;Month 1;0
1157;108330;2022;Month 1;0
1158;108403;2021;Month 1;0
1159;108530;2021;Month 1;0
1160;108678;2020;Month 1;0
1161;108762;2022;Month 1;0
1162;108768;2023;Month 1;0
1163;108872;2023;Month 1;0
1164;108924;2023;Month 1;0
1165;109004;2023;Month 1;0
1166;109104;2022;Month 1;0
1167;109287;2022;Month 1;0
1168;109299;2022;Month 1;0
1169;109345;2023;Month 1;0
1170;109347;2023;Month 1;0
1171;109351;2023;Month 1;0
1172;109440;2023;Month 1;0
1173;109464;2020;Month 1;0
1174;109486;2021;Month 1;0
1175;109507;2022;Month 1;0
1176;109637;2024;Month 1;0
1177;109687;2024;Month 1;0
1178;109737;2022;Month 1;0
1179;109749;2022;Month 1;0
1180;110376;2021;Month 1;0
1181;110477;2024;Month 1;0
1182;110510;2023;Month 1;0
1183;110515;2023;Month 1;0
1184;110569;2022;Month 1;0
1185;110694;2022;Month 1;0
1186;111156;2024;Month 1;0
1187;111168;2022;Month 1;0
1188;111217;2020;Month 1;0
1189;111237;2024;Month 1;0
1190;111304;2022;Month 1;0
1191;111523;2021;Month 1;0
1192;111937;2022;Month 1;0
1193;112020;2023;Month 1;0
1194;112110;2022;Month 1;0
1195;112118;2023;Month 1;0
1196;112152;2022;Month 1;0
1197;112224;2023;Month 1;0
1198;112431;2022;Month 1;0
1199;112613;2022;Month 1;0
1200;112636;2022;Month 1;0
1201;112638;2023;Month 1;0
1202;112659;2023;Month 1;0
1203;112669;2022;Month 1;0
1204;112682;2020;Month 1;0
1205;112725;2022;Month 1;0
1206;112962;2022;Month 1;0
1207;113066;2022;Month 1;0
1208;113169;2022;Month 1;0
1209;113507;2021;Month 1;0
1210;113533;2024;Month 1;0
1211;113754;2022;Month 1;0
1212;113759;2021;Month 1;0
1213;113932;2021;Month 1;0
1214;114022;2024;Month 1;0
1215;114039;2023;Month 1;0
1216;114218;2023;Month 1;0
1217;114224;2020;Month 1;0
1218;114347;2022;Month 1;1
1219;114389;2022;Month 1;0
1220;114458;2021;Month 1;0
1221;114609;2021;Month 1;0
1222;114623;2022;Month 1;0
1223;114624;2020;Month 1;0
1224;114635;2020;Month 1;0
1225;114661;2021;Month 1;0
1226;114729;2021;Month 1;0
1227;114761;2022;Month 1;0
1228;114805;2022;Month 1;0
1229;114846;2023;Month 1;0
1230;115049;2023;Month 1;0
1231;115184;2023;Month 1;0
1232;115236;2021;Month 1;0
1233;115587;2023;Month 1;0
1234;115631;2022;Month 1;0
1235;115903;2024;Month 1;0
1236;116186;2021;Month 1;0
1237;116189;2024;Month 1;0
1238;116205;2022;Month 1;0
1239;116277;2023;Month 1;0
1240;116383;2021;Month 1;0
1241;116391;2021;Month 1;0
1242;116401;2021;Month 1;0
1243;116766;2022;Month 1;0
1244;116890;2022;Month 1;0
1245;116928;2023;Month 1;0
1246;116959;2022;Month 1;0
1247;116987;2023;Month 1;0
1248;117000;2022;Month 1;0
1249;117159;2024;Month 1;0
1250;117219;2022;Month 1;0
1251;117259;2022;Month 1;0
1252;117388;2021;Month 1;0
1253;117467;2022;Month 1;0
1254;117605;2020;Month 1;0
1255;117661;2022;Month 1;0
1256;117713;2021;Month 1;0
1257;117988;2023;Month 1;0
1258;118144;2023;Month 1;0
1259;118417;2023;Month 1;0
1260;118460;2023;Month 1;0
1261;118483;2023;Month 1;0
1262;118600;2021;Month 1;0
1263;118771;2024;Month 1;0
1264;118913;2020;Month 1;0
1265;118933;2021;Month 1;0
1266;118963;2022;Month 1;0
1267;118993;2021;Month 1;0
1268;119141;2023;Month 1;0
1269;119165;2023;Month 1;0
1270;119210;2020;Month 1;0
1271;119451;2022;Month 1;0
1272;119473;2022;Month 1;0
1273;119593;2024;Month 1;0
1274;119871;2022;Month 1;0
1275;119880;2022;Month 1;0
1276;119924;2023;Month 1;0
1277;119936;2021;Month 1;0
1278;120014;2022;Month 1;0
1279;120137;2022;Month 1;0
1280;120235;2023;Month 1;0
1281;120296;2023;Month 1;0
1282;120540;2022;Month 1;0
1283;120716;2024;Month 1;0
1284;120879;2023;Month 1;0
1285;120941;2024;Month 1;0
1286;121025;2023;Month 1;0
1287;121106;2023;Month 1;0
1288;121340;2021;Month 1;0
1289;121355;2022;Month 1;0
1290;121529;2023;Month 1;0
1291;121559;2023;Month 1;0
1292;121606;2023;Month 1;0
1293;121715;2020;Month 1;0
1294;121781;2023;Month 1;0
1295;121798;2022;Month 1;0
1296;121892;2023;Month 1;0
1297;121924;2023;Month 1;0
1298;122089;2023;Month 1;0
1299;122192;2022;Month 1;0
1300;122319;2022;Month 1;0
1301;122844;2022;Month 1;1
1302;122911;2022;Month 1;0
1303;122917;2022;Month 1;0
1304;122976;2022;Month 1;0
1305;123076;2023;Month 1;0
1306;123096;2020;Month 1;0
1307;123123;2021;Month 1;0
1308;123182;2022;Month 1;0
1309;123277;2023;Month 1;0
1310;123492;2022;Month 1;0
1311;123641;2023;Month 1;0
1312;123738;2022;Month 1;0
1313;123805;2023;Month 1;0
1314;123848;2021;Month 1;0
1315;123854;2024;Month 1;0
1316;123879;2022;Month 1;0
1317;123989;2023;Month 1;0
1318;124069;2023;Month 1;0
1319;124501;2020;Month 1;0
1320;124566;2022;Month 1;0
1321;124602;2022;Month 1;0
1322;124714;2022;Month 1;0
1323;124725;2023;Month 1;0
1324;124822;2023;Month 1;0
1325;125052;2022;Month 1;0
1326;125141;2023;Month 1;0
1327;125165;2022;Month 1;0
1328;125217;2022;Month 1;0
1329;125304;2023;Month 1;0
1330;125386;2021;Month 1;0
1331;125430;2023;Month 1;0
1332;125510;2020;Month 1;0
1333;125592;2021;Month 1;0
1334;125665;2022;Month 1;0
1335;125785;2021;Month 1;0
1336;125799;2024;Month 1;0
1337;125991;2023;Month 1;0
1338;126118;2022;Month 1;0
1339;126169;2022;Month 1;0
1340;126190;2021;Month 1;0
1341;126307;2023;Month 1;0
1342;126355;2023;Month 1;0
1343;126414;2021;Month 1;0
1344;126517;2023;Month 1;0
1345;126532;2023;Month 1;0
1346;126539;2022;Month 1;0
1347;126540;2024;Month 1;0
1348;126560;2022;Month 1;0
1349;126623;2023;Month 1;0
1350;126624;2022;Month 1;0
1351;126733;2022;Month 1;0
1352;126747;2020;Month 1;0
1353;127093;2021;Month 1;0
1354;127100;2022;Month 1;0
1355;127135;2021;Month 1;0
1356;127293;2023;Month 1;0
1357;127462;2022;Month 1;0
1358;127481;2023;Month 1;0
1359;127582;2021;Month 1;0
1360;127742;2023;Month 1;0
1361;127754;2021;Month 1;0
1362;127818;2022;Month 1;0
1363;127963;2023;Month 1;0
1364;127988;2020;Month 1;0
1365;128060;2022;Month 1;0
1366;128104;2020;Month 1;0
1367;128118;2021;Month 1;0
1368;128365;2021;Month 1;0
1369;128390;2023;Month 1;0
1370;128482;2021;Month 1;0
1371;128785;2022;Month 1;0
1372;129040;2021;Month 1;0
1373;129110;2022;Month 1;0
1374;129123;2023;Month 1;0
1375;129137;2023;Month 1;0
1376;129164;2023;Month 1;0
1377;129231;2021;Month 1;0
1378;129282;2023;Month 1;0
1379;129335;2023;Month 1;0
1380;129351;2021;Month 1;0
1381;129610;2021;Month 1;0
1382;129635;2023;Month 1;0
1383;129982;2022;Month 1;0
1384;130066;2020;Month 1;0
1385;130076;2020;Month 1;0
1386;130188;2021;Month 1;0
1387;130221;2022;Month 1;0
1388;130235;2023;Month 1;0
1389;130298;2023;Month 1;0
1390;130374;2021;Month 1;0
1391;130414;2023;Month 1;0
1392;130491;2021;Month 1;0
1393;130508;2022;Month 1;0
1394;130575;2024;Month 1;0
1395;130585;2021;Month 1;0
1396;130589;2021;Month 1;0
1397;130673;2024;Month 1;0
1398;130792;2022;Month 1;0
1399;130897;2022;Month 1;0
1400;130917;2022;Month 1;0
1401;130942;2022;Month 1;0
1402;130966;2021;Month 1;0
1403;131125;2024;Month 1;0
1404;131137;2022;Month 1;0
1405;131210;2022;Month 1;0
1406;131247;2023;Month 1;0
1407;131356;2024;Month 1;0
1408;131523;2022;Month 1;0
1409;131929;2022;Month 1;0
1410;131950;2020;Month 1;0
1411;132000;2022;Month 1;0
1412;132119;2022;Month 1;0
1413;132143;2022;Month 1;0
1414;132530;2023;Month 1;0
1415;132679;2022;Month 1;0
1416;132700;2022;Month 1;0
1417;132829;2021;Month 1;0
1418;132914;2021;Month 1;0
1419;133028;2022;Month 1;0
1420;133071;2022;Month 1;0
1421;133082;2022;Month 1;0
1422;133191;2022;Month 1;0
1423;133219;2022;Month 1;0
1424;133221;2023;Month 1;0
1425;133401;2020;Month 1;0
1426;133405;2023;Month 1;0
1427;133459;2023;Month 1;0
1428;133480;2022;Month 1;0
1429;133558;2021;Month 1;0
1430;133853;2024;Month 1;0
1431;133904;2021;Month 1;0
1432;133927;2021;Month 1;0
1433;134067;2022;Month 1;0
1434;134126;2021;Month 1;0
1435;134162;2023;Month 1;0
1436;134172;2022;Month 1;0
1437;134193;2024;Month 1;0
1438;134205;2024;Month 1;0
1439;134225;2023;Month 1;0
1440;134227;2022;Month 1;0
1441;134234;2024;Month 1;0
1442;134269;2022;Month 1;0
1443;134279;2024;Month 1;0
1444;134301;2023;Month 1;0
1445;134387;2022;Month 1;1
1446;134453;2023;Month 1;0
1447;134514;2020;Month 1;0
1448;134533;2023;Month 1;0
1449;134741;2023;Month 1;0
1450;134889;2020;Month 1;0
1451;135026;2022;Month 1;0
1452;135162;2021;Month 1;0
1453;135365;2022;Month 1;0
1454;135468;2022;Month 1;0
1455;135479;2022;Month 1;0
1456;135495;2022;Month 1;0
1457;135498;2022;Month 1;0
1458;135519;2023;Month 1;0
1459;135566;2021;Month 1;0
1460;135688;2022;Month 1;0
1461;135829;2024;Month 1;0
1462;135921;2020;Month 1;0
1463;135952;2024;Month 1;0
1464;135961;2023;Month 1;0
1465;135979;2022;Month 1;0
1466;135992;2021;Month 1;0
1467;136128;2022;Month 1;0
1468;136237;2022;Month 1;0
1469;136249;2022;Month 1;0
1470;136280;2022;Month 1;0
1471;136285;2022;Month 1;0
1472;136335;2023;Month 1;0
1473;136341;2020;Month 1;0
1474;136376;2023;Month 1;0
1475;136496;2022;Month 1;0
1476;136497;2022;Month 1;0
1477;136583;2023;Month 1;0
1478;136808;2023;Month 1;0
1479;136940;2023;Month 1;0
1480;136973;2021;Month 1;0
1481;137043;2024;Month 1;1
1482;137131;2021;Month 1;0
1483;137275;2023;Month 1;0
1484;137317;2020;Month 1;0
1485;137351;2022;Month 1;0
1486;137456;2022;Month 1;0
1487;137531;2022;Month 1;0
1488;137599;2022;Month 1;0
1489;137673;2020;Month 1;0
1490;137678;2021;Month 1;0
1491;137740;2023;Month 1;0
1492;137807;2023;Month 1;0
1493;137883;2023;Month 1;0
1494;137892;2023;Month 1;0
1495;137956;2021;Month 1;0
1496;138034;2022;Month 1;1
1497;138048;2023;Month 1;0
1498;138160;2021;Month 1;0
1499;138503;2021;Month 1;0
1500;138527;2023;Month 1;0
1501;138661;2022;Month 1;0
1502;138690;2022;Month 1;0
1503;138860;2020;Month 1;0
1504;138866;2023;Month 1;0
1505;138926;2022;Month 1;0
1506;138938;2023;Month 1;0
1507;138996;2022;Month 1;0
1508;139063;2022;Month 1;0
1509;139163;2022;Month 1;0
1510;139370;2022;Month 1;0
1511;139477;2022;Month 1;0
1512;139702;2024;Month 1;0
1513;139756;2022;Month 1;0
1514;139861;2022;Month 1;0
1515;140010;2021;Month 1;0
1516;140107;2021;Month 1;0
1517;140137;2023;Month 1;0
1518;140255;2020;Month 1;0
1519;140392;2023;Month 1;0
1520;140449;2020;Month 1;0
1521;140725;2021;Month 1;0
1522;140852;2022;Month 1;0
1523;140944;2022;Month 1;0
1524;140990;2021;Month 1;0
1525;141013;2021;Month 1;0
1526;141261;2023;Month 1;0
1527;141319;2020;Month 1;0
1528;141529;2022;Month 1;0
1529;141587;2022;Month 1;0
1530;141665;2022;Month 1;0
1531;141771;2020;Month 1;0
1532;141807;2022;Month 1;0
1533;142170;2021;Month 1;0
1534;142199;2022;Month 1;0
1535;142224;2022;Month 1;0
1536;142252;2023;Month 1;0
1537;142331;2021;Month 1;0
1538;142375;2024;Month 1;0
1539;142421;2023;Month 1;0
1540;142682;2023;Month 1;0
1541;142702;2020;Month 1;0
1542;142708;2022;Month 1;0
1543;142727;2022;Month 1;0
1544;142832;2022;Month 1;0
1545;142979;2022;Month 1;0
1546;143250;2022;Month 1;0
1547;143275;2022;Month 1;0
1548;143315;2022;Month 1;0
1549;143380;2022;Month 1;0
1550;143409;2022;Month 1;0
1551;143410;2023;Month 1;0
1552;143528;2022;Month 1;0
1553;143632;2020;Month 1;0
1554;143676;2023;Month 1;0
1555;143682;2024;Month 1;0
1556;143846;2022;Month 1;0
1557;143851;2023;Month 1;0
1558;144004;2022;Month 1;0
1559;144037;2023;Month 1;0
1560;144169;2021;Month 1;0
1561;144185;2022;Month 1;0
1562;144192;2022;Month 1;0
1563;144283;2021;Month 1;0
1564;144323;2023;Month 1;0
1565;144342;2022;Month 1;0
1566;144367;2020;Month 1;0
1567;144376;2021;Month 1;0
1568;144510;2024;Month 1;0
1569;144519;2020;Month 1;0
1570;144563;2021;Month 1;0
1571;144614;2022;Month 1;0
1572;144636;2020;Month 1;0
1573;144757;2022;Month 1;0
1574;144806;2022;Month 1;0
1575;144864;2024;Month 1;0
1576;145076;2022;Month 1;0
1577;145099;2022;Month 1;0
1578;145225;2023;Month 1;0
1579;145266;2022;Month 1;0
1580;145273;2021;Month 1;0
1581;145291;2022;Month 1;0
1582;145500;2020;Month 1;0
1583;145670;2023;Month 1;0
1584;145695;2021;Month 1;0
1585;145720;2023;Month 1;0
1586;146112;2024;Month 1;0
1587;146230;2022;Month 1;0
1588;146253;2020;Month 1;0
1589;146453;2022;Month 1;0
1590;146573;2020;Month 1;0
1591;146583;2024;Month 1;0
1592;146676;2021;Month 1;0
1593;146836;2023;Month 1;0
1594;146877;2021;Month 1;0
1595;146898;2021;Month 1;0
1596;146944;2022;Month 1;0
1597;147202;2024;Month 1;0
1598;147345;2022;Month 1;0
1599;147463;2022;Month 1;0
1600;147545;2022;Month 1;0
1601;147681;2022;Month 1;0
1602;147748;2023;Month 1;0
1603;147910;2022;Month 1;0
1604;147995;2021;Month 1;0
1605;148049;2022;Month 1;0
1606;148311;2021;Month 1;0
1607;148521;2023;Month 1;0
1608;148555;2022;Month 1;0
1609;148672;2023;Month 1;0
1610;148698;2022;Month 1;0
1611;148726;2023;Month 1;0
1612;148772;2023;Month 1;0
1613;148775;2022;Month 1;0
1614;148789;2022;Month 1;0
1615;148842;2022;Month 1;0
1616;148913;2023;Month 1;0
1617;149046;2024;Month 1;0
1618;149170;2023;Month 1;0
1619;149221;2023;Month 1;0
1620;149250;2022;Month 1;0
1621;149320;2022;Month 1;0
1622;149435;2022;Month 1;0
1623;149644;2022;Month 1;0
1624;149831;2022;Month 1;0
1625;150049;2023;Month 1;0
1626;150084;2024;Month 1;0
1627;150224;2022;Month 1;0
1628;150287;2023;Month 1;0
1629;150288;2021;Month 1;0
1630;150327;2024;Month 1;0
1631;150456;2023;Month 1;0
1632;150588;2024;Month 1;0
1633;150684;2022;Month 1;0
1634;150705;2023;Month 1;0
1635;150719;2022;Month 1;0
1636;151143;2023;Month 1;0
1637;151322;2022;Month 1;0
1638;151358;2022;Month 1;0
1639;151450;2023;Month 1;0
1640;151501;2023;Month 1;0
1641;151513;2022;Month 1;0
1642;151516;2020;Month 1;0
1643;151554;2023;Month 1;0
1644;151683;2023;Month 1;0
1645;151940;2022;Month 1;0
1646;152048;2022;Month 1;0
1647;152108;2022;Month 1;0
1648;152145;2022;Month 1;0
1649;152214;2022;Month 1;0
1650;152267;2022;Month 1;0
1651;152272;2022;Month 1;0
1652;152345;2024;Month 1;0
1653;152527;2022;Month 1;0
1654;152574;2023;Month 1;0
1655;152712;2023;Month 1;0
1656;152977;2023;Month 1;0
1657;153010;2022;Month 1;0
1658;153064;2022;Month 1;0
1659;153221;2021;Month 1;0
1660;153224;2023;Month 1;0
1661;153233;2024;Month 1;0
1662;153391;2021;Month 1;0
1663;153421;2023;Month 1;0
1664;153467;2023;Month 1;0
1665;153547;2022;Month 1;0
1666;153558;2022;Month 1;0
1667;153594;2021;Month 1;0
1668;153805;2023;Month 1;0
1669;153924;2022;Month 1;0
1670;153976;2023;Month 1;0
1671;154015;2023;Month 1;0
1672;154069;2023;Month 1;0
1673;154178;2023;Month 1;0
1674;154198;2023;Month 1;0
1675;154273;2022;Month 1;0
1676;154354;2023;Month 1;0
1677;154387;2023;Month 1;0
1678;154612;2022;Month 1;0
1679;154765;2022;Month 1;0
1680;154912;2021;Month 1;0
1681;154993;2023;Month 1;0
1682;155078;2021;Month 1;1
1683;155080;2021;Month 1;0
1684;155147;2023;Month 1;0
1685;155204;2021;Month 1;0
1686;155217;2022;Month 1;0
1687;155267;2023;Month 1;0
1688;155591;2022;Month 1;0
1689;155603;2021;Month 1;0
1690;155649;2020;Month 1;0
1691;155683;2022;Month 1;0
1692;155884;2023;Month 1;0
1693;155938;2021;Month 1;0
1694;156066;2024;Month 1;0
1695;156250;2023;Month 1;0
1696;156400;2023;Month 1;0
1697;156415;2023;Month 1;0
1698;156423;2021;Month 1;0
1699;156679;2022;Month 1;0
1700;156704;2023;Month 1;0
1701;156779;2022;Month 1;0
1702;156808;2022;Month 1;0
1703;156814;2023;Month 1;0
1704;156937;2021;Month 1;0
1705;157222;2020;Month 1;0
1706;157362;2022;Month 1;0
1707;157482;2022;Month 1;0
1708;157600;2024;Month 1;0
1709;157700;2022;Month 1;0
1710;157702;2020;Month 1;0
1711;157744;2022;Month 1;0
1712;157778;2020;Month 1;0
1713;157935;2022;Month 1;0
1714;157989;2022;Month 1;0
1715;158019;2022;Month 1;0
1716;158103;2021;Month 1;0
1717;158129;2022;Month 1;0
1718;158161;2024;Month 1;0
1719;158228;2020;Month 1;0
1720;158402;2024;Month 1;0
1721;158474;2024;Month 1;0
1722;158517;2020;Month 1;0
1723;158563;2023;Month 1;0
1724;158665;2022;Month 1;0
1725;158840;2022;Month 1;0
1726;159029;2020;Month 1;0
1727;159030;2022;Month 1;0
1728;159073;2020;Month 1;0
1729;159120;2023;Month 1;0
1730;159121;2022;Month 1;0
1731;159146;2022;Month 1;0
1732;159172;2022;Month 1;0
1733;159236;2022;Month 1;0
1734;159243;2022;Month 1;0
1735;159259;2021;Month 1;0
1736;159491;2020;Month 1;0
1737;159590;2022;Month 1;0
1738;159656;2022;Month 1;0
1739;159730;2022;Month 1;0
1740;159809;2023;Month 1;0
1741;159828;2022;Month 1;0
1742;159851;2021;Month 1;0
1743;160008;2023;Month 1;0
1744;160129;2023;Month 1;0
1745;160257;2023;Month 1;0
1746;160289;2020;Month 1;0
1747;160593;2021;Month 1;0
1748;160655;2023;Month 1;0
1749;160659;2023;Month 1;0
